filename,doi
Abstract08768.txt,10.1016/j.apsusc.2007.08.044
Abstract08769.txt,10.1134/S1087659607060144
Abstract08770.txt,10.1016/j.jpcs.2007.04.018
Abstract08771.txt,10.1107/S0108270107030028
Abstract08772.txt,No DOI
Abstract08773.txt,10.1016/S1005-9040(07)60084-1
Abstract08774.txt,No DOI
Abstract08775.txt,10.1246/cl.2007.746
Abstract08776.txt,10.1016/j.materresbull.2006.09.012
Abstract08777.txt,10.1107/S1600536807012597
Abstract08778.txt,10.1016/j.jpcs.2007.01.024
Abstract08779.txt,10.1002/cjoc.200790106
Abstract08780.txt,No DOI
Abstract08781.txt,10.1016/j.materresbull.2006.05.028
Abstract08782.txt,10.1016/j.jssc.2006.10.041
Abstract08783.txt,10.1166/jnn.2007.149
Abstract08784.txt,10.1016/j.poly.2006.06.018
Abstract08785.txt,10.1039/b706422e
Abstract08786.txt,No DOI
Abstract08787.txt,10.4028/www.scientific.net/KEM.336-338.1683
Abstract08788.txt,No DOI
Abstract08789.txt,No DOI
Abstract08790.txt,10.1080/15421400701732456
Abstract08791.txt,10.1016/j.jssc.2006.05.005
Abstract08792.txt,10.1016/j.jallcom.2005.08.102
Abstract08793.txt,10.1016/j.jssc.2006.02.006
Abstract08794.txt,10.1016/j.solidstatesciences.2006.02.007
Abstract08795.txt,10.1007/s10973-005-6990-3
Abstract08796.txt,No DOI
Abstract08797.txt,No DOI
Abstract08798.txt,10.1016/j.micromeso.2005.06.023
Abstract08799.txt,10.1016/j.molstruc.2005.04.038
Abstract08800.txt,10.1016/j.jpcs.2005.05.059
Abstract08801.txt,10.1139/V05-104
Abstract08802.txt,10.1016/j.jcrysgro.2005.02.057
Abstract08803.txt,10.1557/JMR.2005.0173
Abstract08804.txt,No DOI
Abstract08805.txt,10.1107/S0108270105000806
Abstract08806.txt,No DOI
Abstract08807.txt,10.1080/15421400590930610
Abstract08808.txt,No DOI
Abstract08809.txt,10.2109/jcersj.113.112
Abstract08810.txt,10.1016/j.cplett.2004.01.130
Abstract08811.txt,10.1016/j.susc.2004.06.208
Abstract08812.txt,10.1002/crat.200410237
Abstract08813.txt,10.1016/j.jssc.2004.05.005
Abstract08814.txt,10.1016/j.apsusc.2004.05.263
Abstract08815.txt,10.1166/jnn.2004.010
Abstract08816.txt,10.1016/j.poly.2004.03.004
Abstract08817.txt,10.3166/acsm.29.2.11-24
Abstract08818.txt,10.1016/j.orgel.2004.04.003
Abstract08819.txt,10.1016/j.jpcs.2003.08.043
Abstract08820.txt,10.1107/S0907444903028373
Abstract08822.txt,No DOI
Abstract08823.txt,No DOI
Abstract08824.txt,10.1360/02yb0173
Abstract08825.txt,10.1088/0268-1242/18/10/316
Abstract08826.txt,10.1016/S0009-2614(03)01259-4
Abstract08827.txt,10.1016/S0022-0248(03)01085-6
Abstract08828.txt,10.1016/S0022-4596(03)00019-7
Abstract08829.txt,10.1016/S0169-4332(02)01277-1
Abstract08830.txt,10.1039/b303029f
Abstract08831.txt,10.1107/S0021889802009299
Abstract08832.txt,No DOI
Abstract08833.txt,10.1016/S0022-3697(02)00026-4
Abstract08834.txt,10.1080/10587250210763
Abstract08835.txt,10.1080/713738678
Abstract08836.txt,10.1016/S1387-1811(01)00450-4
Abstract08837.txt,No DOI
Abstract08838.txt,No DOI
Abstract08839.txt,10.1016/S0025-5408(01)00626-2
Abstract08840.txt,10.1016/S0925-8388(00)01510-3
Abstract08841.txt,10.1246/nikkashi.2001.141
Abstract08842.txt,No DOI
Abstract08843.txt,10.1080/10587250108024700
Abstract08844.txt,10.1080/10587250108024990
Abstract08845.txt,10.1016/S1466-6049(00)00103-3
Abstract08846.txt,10.1135/cccc20001587
Abstract08847.txt,10.1016/S0025-5408(00)00355-X
Abstract08848.txt,10.1023/A:1009561411167
Abstract08849.txt,10.1142/S0218625X0000021X
Abstract08850.txt,No DOI
Abstract08851.txt,10.1002/(SICI)1098-1071(2000)11:3<244::AID-HC14>3.0.CO;2-H
Abstract08852.txt,10.1021/cm991114g
Abstract08853.txt,10.1016/S0025-5408(99)00231-7
Abstract08854.txt,10.1016/S0022-3093(99)00404-4
Abstract08855.txt,10.1016/S0022-3697(98)00291-1
Abstract08856.txt,10.1016/S0277-5387(98)00340-4
Abstract08857.txt,No DOI
Abstract08860.txt,No DOI
Abstract08861.txt,No DOI
Abstract08862.txt,10.1246/bcsj.71.1337
Abstract08863.txt,10.1016/S0022-3697(97)00224-2
Abstract08864.txt,No DOI
Abstract08865.txt,No DOI
Abstract08866.txt,10.1080/10587259708036096
Abstract08867.txt,No DOI
Abstract08868.txt,10.1016/0022-3697(96)00357-5
Abstract08869.txt,10.1016/0025-5408(96)00009-8
Abstract08870.txt,No DOI
Abstract08871.txt,10.1016/0022-3697(95)00086-0
Abstract08872.txt,10.1016/0025-5408(95)00108-5
Abstract08874.txt,10.1016/0022-3697(94)90211-9
Abstract08875.txt,No DOI
Abstract08876.txt,10.1007/BF02546994
Abstract08877.txt,No DOI
Abstract08878.txt,No DOI
Abstract08879.txt,10.1107/S0108270193001076
Abstract08880.txt,10.1021/j100113a038
Abstract08881.txt,No DOI
Abstract08882.txt,10.1021/ed069p955
Abstract08883.txt,10.1246/nikkashi.1992.877
Abstract08884.txt,No DOI
Abstract08885.txt,10.1002/cber.19921250312
Abstract08886.txt,No DOI
Abstract08887.txt,10.1016/S0277-5387(00)83261-1
Abstract08888.txt,No DOI
Abstract08889.txt,10.1016/0379-6779(91)92065-P
Abstract08890.txt,10.1016/j.cclet.2024.110513
Abstract08891.txt,10.1007/s10854-025-15425-3
Abstract08892.txt,10.1016/j.mtchem.2025.102916
Abstract08893.txt,10.1002/adom.202501839
Abstract08894.txt,10.1016/j.mtchem.2025.102844
Abstract08895.txt,10.1021/acsnano.5c05553
Abstract08896.txt,10.1016/j.mser.2025.101050
Abstract08897.txt,10.1016/j.joule.2025.101954
Abstract08899.txt,10.1021/acs.cgd.5c00326
Abstract08900.txt,10.1021/acsami.5c03942
Abstract08901.txt,10.20517/jmi.2024.87
Abstract08902.txt,10.1021/acscentsci.5c00139
Abstract08903.txt,10.1016/j.jmst.2025.03.055
Abstract08904.txt,10.1039/d5ta01706h
Abstract08905.txt,10.1002/adma.202419970
Abstract08906.txt,10.1016/j.mtchem.2025.102711
Abstract08907.txt,10.1021/jacs.5c04810
Abstract08908.txt,10.1016/j.ceramint.2025.01.305
Abstract08909.txt,10.1038/s41565-025-01902-7
Abstract08910.txt,10.1002/tcr.202400233
Abstract08911.txt,10.1002/smll.202501128
Abstract08912.txt,10.1021/acsmaterialslett.5c00400
Abstract08913.txt,10.1021/acsaem.5c00269
Abstract08914.txt,10.1016/j.jallcom.2025.179854
Abstract08915.txt,10.3389/fchem.2025.1543588
Abstract08916.txt,10.1016/j.jallcom.2025.179702
Abstract08917.txt,10.1021/acs.chemmater.4c03010
Abstract08918.txt,10.1039/d4cp04578e
Abstract08919.txt,10.1016/j.jallcom.2025.179500
Abstract08920.txt,10.1002/adom.202402863
Abstract08921.txt,10.1039/d4dd00333k
Abstract08922.txt,10.1016/j.cclet.2024.110663
Abstract08923.txt,10.1021/acsami.4c19098
Abstract08924.txt,10.1039/d4sc06637e
Abstract08926.txt,10.1038/s41524-025-01531-7
Abstract08927.txt,10.1002/adom.202403202
Abstract08928.txt,10.1039/d4ce01109k
Abstract08929.txt,10.1007/s40843-025-3248-y
Abstract08930.txt,10.1002/anie.202500786
Abstract08931.txt,10.1039/d4sc08583c
Abstract08932.txt,10.1021/jacs.4c17996
Abstract08933.txt,10.1021/jacs.4c16182
Abstract08934.txt,10.1016/j.rechem.2025.102078
Abstract08935.txt,10.1016/j.pmatsci.2025.101437
Abstract08936.txt,10.1002/adma.202414784
Abstract08937.txt,10.1039/d4tc04445b
Abstract08938.txt,10.1002/adfm.202420853
Abstract08939.txt,10.1016/j.jcis.2025.01.147
Abstract08940.txt,10.1016/j.molstruc.2025.141426
Abstract08941.txt,10.1021/acsnano.4c12035
Abstract08942.txt,10.1021/jacsau.4c00978
Abstract08943.txt,10.1039/d4nr04531a
Abstract08944.txt,10.1002/chem.202404147
Abstract08945.txt,10.1021/acsanm.4c06194
Abstract08946.txt,10.1021/accountsmr.4c00288
Abstract08948.txt,10.1016/j.materresbull.2024.113269
Abstract08949.txt,10.1002/chem.202402535
Abstract08950.txt,10.1016/j.apsusc.2024.161909
Abstract08951.txt,10.1016/j.mtchem.2024.102417
Abstract08952.txt,10.1016/j.surfcoat.2024.131559
Abstract08953.txt,10.1016/j.matdes.2024.113418
Abstract08954.txt,10.1016/j.mssp.2024.109093
Abstract08955.txt,10.1039/d4ee02970d
Abstract08956.txt,10.1039/d4tc03414g
Abstract08957.txt,10.1039/d4cc04373a
Abstract08958.txt,10.1021/acs.cgd.4c01229
Abstract08960.txt,10.1021/acsami.4c12783
Abstract08961.txt,10.3390/nano14191566
Abstract08963.txt,10.1021/acs.cgd.4c01070
Abstract08964.txt,10.1039/d4ta05298f
Abstract08965.txt,10.1021/acsaem.4c01708
Abstract08966.txt,10.1149/1945-7111/ad76db
Abstract08967.txt,10.1016/j.colsurfb.2024.114172
Abstract08968.txt,10.1021/acs.jpcc.4c03454
Abstract08969.txt,10.1002/jcc.27479
Abstract08970.txt,10.1002/anie.202408570
Abstract08971.txt,10.1039/d4ra02149e
Abstract08972.txt,10.3390/molecules29153702
Abstract08973.txt,10.1021/acsomega.4c04606
Abstract08974.txt,10.1039/d4tc02447h
Abstract08975.txt,10.1007/s10870-024-01024-3
Abstract08976.txt,10.1021/acsami.4c08648
Abstract08977.txt,10.1039/d4tc01344a
Abstract08978.txt,10.1021/acsomega.4c03728
Abstract08979.txt,10.1021/acs.jpcc.4c02520
Abstract08980.txt,10.1021/jacs.4c06068
Abstract08981.txt,10.1021/acs.cgd.4c00249
Abstract08982.txt,10.1021/acsomega.4c03511
Abstract08983.txt,10.1039/d4tc01531b
Abstract08984.txt,10.1016/j.molstruc.2024.138948
Abstract08985.txt,10.1039/d4cp01577k
Abstract08986.txt,10.1039/d4tc01939c
Abstract08988.txt,10.1002/admi.202400323
Abstract08989.txt,10.1021/acs.jpcc.4c01297
Abstract08990.txt,10.1016/j.colsurfa.2024.134412
Abstract08991.txt,10.1002/solr.202400198
Abstract08992.txt,10.3390/nano14121020
Abstract08993.txt,10.1021/acscentsci.4c00210
Abstract08994.txt,10.1039/d4fd00094c
Abstract08995.txt,10.1016/j.jallcom.2024.175013
Abstract08996.txt,10.1007/s10895-024-03754-1
Abstract08997.txt,10.1016/j.mtchem.2024.102130
Abstract08998.txt,10.1039/d4tc00753k
Abstract09000.txt,10.1021/acs.jpcc.4c00963
Abstract09001.txt,10.1039/d4ey00007b
Abstract09002.txt,10.1021/acs.jpclett.4c00709
Abstract09003.txt,10.1021/acs.chemmater.4c01010
Abstract09004.txt,10.1016/j.matlet.2024.136532
Abstract09005.txt,10.1016/j.optmat.2024.115449
Abstract09006.txt,10.1021/jacs.4c03874
Abstract09007.txt,10.1039/d4tc01200c
Abstract09008.txt,10.1016/j.radphyschem.2024.111783
Abstract09009.txt,10.1002/inf2.12548
Abstract09010.txt,10.1021/acs.jpcc.4c01137
Abstract09011.txt,10.1021/acsearthspacechem.3c00347
Abstract09012.txt,10.1039/d4tc00865k
Abstract09013.txt,10.1002/adfm.202401334
Abstract09014.txt,10.1016/j.compositesb.2024.111425
Abstract09015.txt,10.1039/d4mh90029d
Abstract09016.txt,10.1002/smtd.202400003
Abstract09017.txt,10.1002/asia.202400048
Abstract09018.txt,10.1016/j.mssp.2024.108319
Abstract09019.txt,10.1103/PhysRevMaterials.8.034601
Abstract09020.txt,10.1021/acs.cgd.4c00054
Abstract09021.txt,10.1002/adfm.202315676
Abstract09022.txt,10.1063/5.0192041
Abstract09023.txt,10.1107/S2053273324001116
Abstract09024.txt,10.3390/molecules29061378
Abstract09025.txt,10.1016/j.molstruc.2024.137880
Abstract09026.txt,10.1021/acs.cgd.3c01549
Abstract09027.txt,10.1515/zpch-2023-0398
Abstract09028.txt,10.1021/acs.jpcc.3c06605
Abstract09029.txt,10.1016/j.poly.2024.116875
Abstract09030.txt,10.1002/adma.202309803
Abstract09031.txt,10.1002/solr.202300739
Abstract09033.txt,10.1021/acs.cgd.3c01319
Abstract09034.txt,10.1016/j.matchemphys.2024.128924
Abstract09035.txt,10.1002/adom.202302211
Abstract09036.txt,10.3390/cryst14010061
Abstract09037.txt,10.1016/j.nxmate.2024.100137
Abstract09038.txt,10.3390/molecules29020455
Abstract09039.txt,10.1021/acsami.3c15529
Abstract09040.txt,10.1007/s10971-023-06285-6
Abstract09041.txt,10.1002/ppsc.202300166
Abstract09042.txt,10.1016/j.molstruc.2023.137304
Abstract09043.txt,10.1021/acs.cgd.3c01112
Abstract09044.txt,10.1039/d3tc01903a
Abstract09045.txt,10.1088/1361-6528/acfb09
Abstract09046.txt,10.1039/d3ra05966a
Abstract09047.txt,10.1002/adom.202302095
Abstract09048.txt,10.1002/adma.202307388
Abstract09049.txt,10.1016/j.ceramint.2023.11.060
Abstract09050.txt,10.1007/s12274-023-6307-5
Abstract09051.txt,10.1007/s10895-023-03520-9
Abstract09052.txt,10.1016/j.fpc.2023.03.004
Abstract09053.txt,10.3390/ceramics6040130
Abstract09054.txt,10.1016/j.cplett.2023.141000
Abstract09055.txt,10.1021/acs.cgd.3c01032
Abstract09056.txt,10.1002/smll.202306821
Abstract09057.txt,10.1002/aesr.202300197
Abstract09058.txt,10.1021/acs.chemmater.3c02369
Abstract09059.txt,10.1016/j.ceramint.2022.12.264
Abstract09060.txt,10.1515/nanoph-2023-0366
Abstract09061.txt,10.1021/acsnano.3c06735
Abstract09062.txt,10.1021/acs.jpcc.3c05646
Abstract09063.txt,10.1016/j.molstruc.2023.136965
Abstract09064.txt,10.1021/acs.cgd.3c01110
Abstract09065.txt,10.1016/j.materresbull.2023.112583
Abstract09066.txt,10.1007/s11696-023-03160-0
Abstract09067.txt,10.1021/acs.jpclett.3c02633
Abstract09068.txt,10.1016/j.molstruc.2023.136863
Abstract09069.txt,10.1103/PhysRevMaterials.7.106001
Abstract09070.txt,10.1016/j.mtcomm.2023.107257
Abstract09071.txt,10.1002/anie.202312685
Abstract09072.txt,10.1016/j.molliq.2023.123118
Abstract09073.txt,10.1002/adfm.202307262
Abstract09074.txt,10.1103/PhysRevB.108.115409
Abstract09075.txt,10.1002/slct.202302059
Abstract09076.txt,10.31635/ccschem.023.202302994
Abstract09077.txt,10.1016/j.jssc.2023.124297
Abstract09078.txt,10.1002/cbdv.202300744
Abstract09079.txt,10.1039/d3nr02196c
Abstract09080.txt,10.1016/j.solmat.2023.112511
Abstract09081.txt,10.1021/acs.nanolett.3c02459
Abstract09082.txt,10.1021/acs.cgd.3c00647
Abstract09083.txt,10.3390/nano13162296
Abstract09084.txt,10.1016/j.culher.2023.07.006
Abstract09085.txt,10.1016/j.optmat.2023.114160
Abstract09087.txt,10.1021/jacs.3c03925
Abstract09088.txt,10.1007/s10971-023-06171-1
Abstract09089.txt,10.1080/15421406.2023.2235192
Abstract09090.txt,10.1039/d3cc02666c
Abstract09091.txt,10.1016/j.jssc.2023.124194
Abstract09092.txt,10.3390/ijms241310554
Abstract09093.txt,10.1016/j.matchemphys.2023.128099
Abstract09094.txt,10.1021/acs.cgd.3c00393
Abstract09095.txt,10.1002/aenm.202301097
Abstract09096.txt,10.1039/d3sc00904a
Abstract09097.txt,10.1039/d3ce00186e
Abstract09098.txt,10.1002/smll.202301014
Abstract09099.txt,10.1021/acsaem.3c00197
Abstract09100.txt,10.3390/molecules28124706
Abstract09101.txt,10.1021/acs.jpclett.2c03916
Abstract09102.txt,10.1016/j.molstruc.2023.135772
Abstract09103.txt,10.3390/ma16103690
Abstract09104.txt,10.1016/j.jssc.2023.124099
Abstract09105.txt,10.1021/acs.cgd.3c00066
Abstract09106.txt,10.1021/acsanm.3c00394
Abstract09107.txt,10.1063/5.0145925
Abstract09108.txt,10.1002/chem.202300876
Abstract09110.txt,10.1016/j.molstruc.2023.135585
Abstract09111.txt,10.3390/molecules28093677
Abstract09112.txt,10.1080/00268976.2023.2202267
Abstract09113.txt,10.1016/j.jssc.2023.124061
Abstract09114.txt,10.1080/14786435.2023.2195703
Abstract09115.txt,10.1016/j.apsusc.2023.157172
Abstract09116.txt,10.1021/acs.cgd.2c01494
Abstract09117.txt,10.1107/S2052520622012045
Abstract09118.txt,10.3390/molecules28072934
Abstract09119.txt,10.1016/j.jssc.2023.123981
Abstract09120.txt,10.1021/acsami.2c23289
Abstract09121.txt,10.1016/j.surfin.2023.102801
Abstract09122.txt,10.1002/adom.202201832
Abstract09123.txt,10.1002/cplu.202200463
Abstract09124.txt,10.1021/acs.jpclett.3c00425
Abstract09125.txt,10.1016/j.molstruc.2023.135187
Abstract09126.txt,10.1007/s11664-023-10299-9
Abstract09127.txt,10.1515/nanoph-2022-0609
Abstract09128.txt,10.1016/j.orgel.2023.106766
Abstract09129.txt,10.1021/acs.cgd.2c01278
Abstract09130.txt,10.1021/acsanm.2c05211
Abstract09131.txt,10.3390/molecules28031020
Abstract09132.txt,10.1364/OME.479485
Abstract09133.txt,10.3390/ma16031105
Abstract09134.txt,10.3390/ijms24031909
Abstract09135.txt,10.1021/acs.jchemed.2c00777
Abstract09136.txt,10.1039/d2cc06330a
Abstract09137.txt,10.1364/OME.475427
Abstract09138.txt,10.3390/ma16020603
Abstract09139.txt,10.1016/j.oceram.2022.100324
Abstract09140.txt,10.1016/j.optmat.2022.113386
Abstract09141.txt,10.1021/acsenergylett.2c01915
Abstract09143.txt,10.1021/acs.jpcc.2c07306
Abstract09144.txt,10.1039/d2ce01549h
Abstract09145.txt,10.1021/acsearthspacechem.2c00277
Abstract09146.txt,10.1002/adom.202201408
Abstract09147.txt,10.1107/S1600576722009797
Abstract09148.txt,10.1016/j.apsusc.2022.155669
Abstract09149.txt,10.1002/adfm.202210657
Abstract09150.txt,10.1007/s10853-022-07883-5
Abstract09151.txt,10.3390/cryst12111548
Abstract09152.txt,10.3390/cryst12111547
Abstract09153.txt,10.1016/j.optmat.2022.113166
Abstract09154.txt,10.1021/acs.jpcc.2c05577
Abstract09155.txt,10.1002/slct.202202564
Abstract09156.txt,10.3390/ma15196984
Abstract09157.txt,10.1088/1361-6528/ac73a7
Abstract09158.txt,10.1039/d2ra04919h
Abstract09159.txt,10.1021/jacs.2c07661
Abstract09160.txt,10.1021/acs.jpcc.2c04893
Abstract09161.txt,10.1002/cjoc.202200297
Abstract09162.txt,10.1016/j.matpr.2022.06.037
Abstract09163.txt,10.1016/j.ssnmr.2022.101820
Abstract09164.txt,10.1016/j.conbuildmat.2022.128917
Abstract09165.txt,10.1088/2053-1591/ac9270
Abstract09166.txt,10.3390/molecules27185916
Abstract09167.txt,10.1039/d2ce01055k
Abstract09168.txt,10.1016/j.jpcs.2022.110931
Abstract09169.txt,10.1016/j.tsf.2022.139424
Abstract09170.txt,10.1021/acsaelm.2c00713
Abstract09171.txt,10.1021/acs.jpcc.2c03017
Abstract09172.txt,10.1016/j.molstruc.2022.133757
Abstract09173.txt,10.1039/d2fd00134a
Abstract09174.txt,10.1016/j.mtcomm.2022.103927
Abstract09175.txt,10.1021/acsami.2c05264
Abstract09176.txt,10.3390/molecules27144424
Abstract09177.txt,10.3390/molecules27144546
Abstract09178.txt,10.3365/KJMM.2022.60.7.537
Abstract09179.txt,10.1007/s10854-022-08435-y
Abstract09180.txt,10.1039/d2nj01188c
Abstract09181.txt,10.1080/00268976.2022.2086933
Abstract09182.txt,10.3390/cryst12060808
Abstract09183.txt,10.1016/j.jpcs.2022.110654
Abstract09184.txt,10.1002/solr.202100999
Abstract09185.txt,10.1016/j.molstruc.2022.133064
Abstract09186.txt,10.1016/j.molstruc.2022.133085
Abstract09187.txt,10.1016/j.jssc.2022.123108
Abstract09188.txt,10.1021/acs.chemmater.1c03744
Abstract09189.txt,10.1016/j.chemphys.2022.111535
Abstract09190.txt,10.1088/2053-1591/ac66c7
Abstract09191.txt,10.1007/s11664-022-09569-9
Abstract09192.txt,10.1016/j.molstruc.2022.132617
Abstract09193.txt,10.1016/j.optmat.2022.112096
Abstract09194.txt,10.1039/d1ce01733k
Abstract09195.txt,10.1016/j.apsusc.2022.152756
Abstract09196.txt,10.1016/j.jcrysgro.2022.126554
Abstract09197.txt,10.1134/S002247662202010X
Abstract09198.txt,10.3390/cryst12020204
Abstract09199.txt,10.1107/S2052520621011859
Abstract09200.txt,10.1039/d2ce00086e
Abstract09201.txt,10.1016/j.cap.2021.11.003
Abstract09202.txt,10.1007/s13738-021-02472-w
Abstract09203.txt,10.1002/adom.202101117
Abstract09204.txt,10.2109/jcersj2.21146
Abstract09205.txt,10.1016/j.solidstatesciences.2021.106793
Abstract09206.txt,10.1117/12.2608502
Abstract09207.txt,10.3390/ma15010241
Abstract09208.txt,10.1016/j.molstruc.2021.132221
Abstract09209.txt,10.1002/crat.202100260
Abstract09210.txt,10.1021/acs.jpclett.1c03095
Abstract09211.txt,10.1021/acs.jpcc.1c08095
Abstract09213.txt,10.1039/d1ta08462c
Abstract09214.txt,10.1039/d1nj04570a
Abstract09215.txt,10.1002/crat.202000246
Abstract09216.txt,10.1039/d1tb01821c
Abstract09217.txt,10.1039/d1ce01273h
Abstract09218.txt,10.1107/S205252062100754X
Abstract09219.txt,10.3390/cryst11101208
Abstract09220.txt,10.1002/ijch.202100058
Abstract09221.txt,10.1021/acs.cgd.1c00823
Abstract09222.txt,10.1007/s10870-021-00904-2
Abstract09223.txt,10.1108/PRT-07-2021-0081
Abstract09224.txt,10.1016/j.poly.2021.115459
Abstract09225.txt,10.1016/j.jallcom.2021.161420
Abstract09226.txt,10.1016/j.colsurfa.2021.127193
Abstract09227.txt,10.1107/S2056989021008264
Abstract09228.txt,10.1021/acs.jpclett.1c02490
Abstract09229.txt,10.1103/PhysRevB.104.035205
Abstract09230.txt,10.1155/2021/9959552
Abstract09231.txt,10.3390/ijms22137159
Abstract09232.txt,10.1107/S2056989021006277
Abstract09233.txt,10.1107/S2052252521004826
Abstract09234.txt,10.3390/catal11070758
Abstract09235.txt,10.1107/S2053229621006239
Abstract09236.txt,10.1016/j.jssc.2021.122333
Abstract09238.txt,10.1063/5.0049981
Abstract09239.txt,10.3390/cryst11060679
Abstract09240.txt,10.1002/chem.202100912
Abstract09241.txt,10.1016/j.molstruc.2021.130677
Abstract09242.txt,10.1021/acs.jpca.1c01771
Abstract09243.txt,10.1002/slct.202100624
Abstract09244.txt,10.1002/pssr.202100099
Abstract09245.txt,10.3390/cryst11050530
Abstract09246.txt,10.1016/j.arabjc.2021.103117
Abstract09247.txt,10.1016/j.matlet.2021.129677
Abstract09248.txt,10.1007/s11664-021-08830-x
Abstract09249.txt,10.1016/j.molstruc.2021.130266
Abstract09250.txt,10.14102/j.cnki.0254-5861.2011-2852
Abstract09251.txt,10.1039/d0ce01706j
Abstract09252.txt,10.1016/j.jssc.2021.122029
Abstract09253.txt,10.1021/acsanm.0c03269
Abstract09254.txt,10.1021/acs.cgd.0c01626
Abstract09255.txt,10.1016/j.colsurfa.2020.126130
Abstract09256.txt,10.1080/27660400.2021.1986359
Abstract09257.txt,10.3233/MGC-210080
Abstract09258.txt,10.14102/j.cnki.0254-5861.2011-3028
Abstract09259.txt,10.1016/j.jssc.2020.121661
Abstract09260.txt,10.3390/molecules25235670
Abstract09261.txt,10.3389/fchem.2020.598961
Abstract09262.txt,10.1016/j.molstruc.2020.128594
Abstract09263.txt,10.2109/jcersj2.20124
Abstract09264.txt,10.1021/acs.langmuir.0c02203
Abstract09265.txt,10.1039/d0cy00901f
Abstract09266.txt,10.1021/acs.cgd.0c00873
Abstract09267.txt,10.1007/s11664-020-08484-1
Abstract09268.txt,10.1021/acsmaterialslett.0c00230
Abstract09269.txt,10.1002/slct.202001391
Abstract09270.txt,10.1002/anie.202008305
Abstract09271.txt,10.1007/s13738-020-02015-9
Abstract09272.txt,10.1016/j.cplett.2020.137566
Abstract09273.txt,10.1016/j.mtla.2020.100745
Abstract09275.txt,10.1021/acs.jchemed.0c00171
Abstract09276.txt,No DOI
Abstract09277.txt,10.2109/jcersj2.19221
Abstract09278.txt,10.1107/S2053273320000625
Abstract09279.txt,10.1007/s10895-020-02500-7
Abstract09280.txt,10.1007/s41061-020-0294-8
Abstract09281.txt,10.1021/acs.cgd.9b01276
Abstract09282.txt,10.1007/s12039-020-1744-0
Abstract09283.txt,10.1007/s12039-020-1739-x
Abstract09284.txt,10.1007/s10854-019-02713-y
Abstract09285.txt,10.1007/s40242-020-9118-1
Abstract09286.txt,10.1039/c9ra10312k
Abstract09287.txt,10.1039/c9ce01722d
Abstract09288.txt,10.3866/PKU.WHXB201907012
Abstract09289.txt,10.1088/1757-899X/949/1/012090
Abstract09290.txt,10.1021/acsami.9b15122
Abstract09291.txt,10.1039/c9ce01112a
Abstract09292.txt,10.1149/2.0121915jes
Abstract09293.txt,10.1021/acs.cgd.9b00725
Abstract09294.txt,10.1016/j.jssc.2019.120952
Abstract09295.txt,10.1088/2053-1591/ab4d19
Abstract09296.txt,10.1039/c9nr04497c
Abstract09297.txt,10.1002/chem.201903684
Abstract09298.txt,10.14102/j.cnki.0254-5861.2011-2382
Abstract09299.txt,10.1557/mrc.2019.114
Abstract09300.txt,10.1016/j.chemphys.2019.110416
Abstract09301.txt,10.1016/j.matchemphys.2019.121752
Abstract09302.txt,10.2109/jcersj2.19090
Abstract09303.txt,10.1021/acsanm.9b01035
Abstract09304.txt,10.1088/2053-1591/ab1b82
Abstract09305.txt,10.1016/j.orgel.2019.03.003
Abstract09306.txt,10.1039/c9bm00369j
Abstract09307.txt,10.1002/asia.201900612
Abstract09308.txt,No DOI
Abstract09309.txt,10.1016/j.poly.2019.03.037
Abstract09310.txt,10.1177/0963693519860162
Abstract09311.txt,10.3390/cryst9060283
Abstract09312.txt,10.1039/c9qm00066f
Abstract09313.txt,10.1007/s11224-018-1237-7
Abstract09314.txt,10.1016/j.jallcom.2018.11.258
Abstract09315.txt,10.1002/slct.201804055
Abstract09316.txt,10.1107/S2053229619001712
Abstract09317.txt,10.1063/1.5086061
Abstract09318.txt,10.1016/j.molstruc.2018.10.013
Abstract09319.txt,10.1002/slct.201803729
Abstract09320.txt,10.1002/smll.201804152
Abstract09321.txt,10.1016/j.molstruc.2018.08.054
Abstract09322.txt,10.1016/j.jpcs.2018.09.005
Abstract09323.txt,10.1016/j.matlet.2018.09.135
Abstract09324.txt,10.1002/pc.24637
Abstract09325.txt,10.1021/acs.jpcc.8b09315
Abstract09326.txt,10.1016/j.molstruc.2018.07.006
Abstract09327.txt,10.1107/S2053229618016030
Abstract09328.txt,10.1107/S2053229618015620
Abstract09329.txt,10.1002/slct.201802593
Abstract09330.txt,10.1107/S2053229618012536
Abstract09331.txt,10.1039/c8qm00301g
Abstract09332.txt,10.1016/j.molstruc.2018.05.062
Abstract09333.txt,10.1016/j.jmgm.2018.08.013
Abstract09334.txt,10.3390/catal8100482
Abstract09335.txt,10.1063/1.5051115
Abstract09336.txt,10.1016/j.molliq.2017.12.070
Abstract09337.txt,10.1007/s11581-017-2361-x
Abstract09338.txt,10.1088/1361-6528/aac371
Abstract09339.txt,10.1002/slct.201703130
Abstract09340.txt,10.1103/PhysRevMaterials.2.064405
Abstract09341.txt,10.7536/PC171226
Abstract09342.txt,10.1016/j.jallcom.2018.03.232
Abstract09343.txt,10.1515/zkri-2017-2113
Abstract09344.txt,10.1016/j.molstruc.2018.01.055
Abstract09345.txt,10.1002/adbi.201700176
Abstract09346.txt,10.1039/c7mh00952f
Abstract09347.txt,10.1039/c8sm00090e
Abstract09348.txt,10.1016/j.jallcom.2017.11.160
Abstract09349.txt,10.1107/S2053229618000815
